id	text	label
10039235	ভাইয়া আওয়ামীলীগের বয়ানে যেটা পেলাম তাদের সাথে ভারতের স্বামীস্ত্রীর সম্পর্ক আর আজ জানতে পারলাম আওয়ামীলীগের সাথে বিএনপির ভাইবোনের সম্পর্ক তাহলে ভারতের সাথে বিএনপির কি সম্পর্ক দাড়ালো ওরা ওদের সম্পর্ক নিয়ে থাকুক আমাদের দেশের দায়িত্ব ওদের না নিলেও হবে আপনি দেশের জন্য অনেক ভুমিকা রেখেছেন সারাটা জীবন আপনার কাছে এ দেশ কৃতজ্ঞতা প্রকাশ করবে আরো এরকটু করেন ভাইয়া যে করেই হোক ইসলামী দলগুলিতকে একত্রিত করে দেন  নতুন করে সম্পূর্ণ নতুন এক সরকার দেখতে চাই   আপনি এবং ইলিয়াস ভাই নিশ্চই পারবেন এ দেশের জনগণ এবং সিংহ ভাগ রাজনৈতিক দলের কাছে আপনাদের সম্মন ও গ্রহণ যোগ্যতা অপরিসীম তো   ভাইয়া	None
10039236	রমিন ফারহানা আওয়ামী লীগের দালাল ভারতের এজেন্ট	Abusive
10039237	রুমিন ফারহানাকে বিএনপি হতে বহিস্কার করা হউক	Abusive
10039238	কি বলব দাদা মনটা জুড়িয়ে গেল কি ফোন মেরে দিলেন	None
10039239	জাউর জাউরা মাইরা দেন তিনবার	Profane
10039240	বেশ্যার রুমিনদেহ ব্যবসায়ী	Profane
10039241	রুমিনের বিয়ে দিতে চাইকেউ পাএ আছে নাকি	None
10039242	সঠিক কথা বলেছেন পিনাকী দাদা	None
10039243	দুই নামবার মহিলা একটা	Abusive
10039244	রুমিতুইরাজাকা্য	None
10039245	ফাউল বেশি করলে লাল কার্ড পায় তাই দেরি না করে লাল কার্ড দেওয়া হোক	None
10039246	আমার তো কেন জানি মনে হচ্ছে রুমিন ফারহানা শেখ মুজিবের মেয়ে লাগছে	None
10039247	মেয়ে বিয়ে না করে মহিলা হয়ে গেলে এমনই হয় মোদির সাথে একে বিয়ে দেওয়া হোক	Abusive
